gene_symbol,outcome,method,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed
RNLS,BBJ_Graves,Wald ratio,1,1,0,0
RNLS,UKB_hyperthyroid,Wald ratio,1,1,0,0
RNLS,FinnGen_GO,Wald ratio,1,1,0,0
RNPEP,BBJ_Graves,Inverse variance weighted,6,4,0,2
RNPEP,BBJ_Graves,MR Egger,6,4,0,2
RNPEP,BBJ_Graves,Weighted median,6,4,0,2
RNPEP,BBJ_Graves,Weighted mode,6,4,0,2
RNPEP,UKB_hyperthyroid,Inverse variance weighted,6,6,0,0
RNPEP,UKB_hyperthyroid,MR Egger,6,6,0,0
RNPEP,UKB_hyperthyroid,Weighted median,6,6,0,0
RNPEP,UKB_hyperthyroid,Weighted mode,6,6,0,0
RNPEP,FinnGen_GO,Inverse variance weighted,6,5,0,1
RNPEP,FinnGen_GO,MR Egger,6,5,0,1
RNPEP,FinnGen_GO,Weighted median,6,5,0,1
RNPEP,FinnGen_GO,Weighted mode,6,5,0,1
ROCK1,UKB_hyperthyroid,Wald ratio,1,1,0,0
ROCK1,FinnGen_GO,Wald ratio,1,1,0,0
ROCK2,BBJ_Graves,Wald ratio,1,1,0,0
ROCK2,UKB_hyperthyroid,Wald ratio,1,1,0,0
ROCK2,FinnGen_GO,Wald ratio,1,1,0,0
ROR1,BBJ_Graves,Wald ratio,1,1,0,0
ROR1,UKB_hyperthyroid,Wald ratio,1,1,0,0
ROR1,FinnGen_GO,Wald ratio,1,1,0,0
ROR2,BBJ_Graves,Wald ratio,1,1,0,0
ROR2,UKB_hyperthyroid,Wald ratio,1,1,0,0
ROR2,FinnGen_GO,Wald ratio,1,1,0,0
RORA,BBJ_Graves,Inverse variance weighted,2,2,0,0
RORA,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
RORA,FinnGen_GO,Inverse variance weighted,2,2,0,0
RORC,BBJ_Graves,Wald ratio,1,1,0,0
RORC,UKB_hyperthyroid,Wald ratio,1,1,0,0
RORC,FinnGen_GO,Wald ratio,1,1,0,0
RPN1,BBJ_Graves,Inverse variance weighted,4,3,0,1
RPN1,BBJ_Graves,MR Egger,4,3,0,1
RPN1,BBJ_Graves,Weighted median,4,3,0,1
RPN1,BBJ_Graves,Weighted mode,4,3,0,1
RPN1,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
RPN1,UKB_hyperthyroid,MR Egger,4,4,0,0
RPN1,UKB_hyperthyroid,Weighted median,4,4,0,0
RPN1,UKB_hyperthyroid,Weighted mode,4,4,0,0
RPN1,FinnGen_GO,Inverse variance weighted,4,4,0,0
RPN1,FinnGen_GO,MR Egger,4,4,0,0
RPN1,FinnGen_GO,Weighted median,4,4,0,0
RPN1,FinnGen_GO,Weighted mode,4,4,0,0
RPN2,BBJ_Graves,Wald ratio,1,1,0,0
RPN2,UKB_hyperthyroid,Wald ratio,1,1,0,0
RPN2,FinnGen_GO,Wald ratio,1,1,0,0
RPS6KA1,BBJ_Graves,Wald ratio,1,1,0,0
RPS6KA1,UKB_hyperthyroid,Wald ratio,1,1,0,0
RPS6KA1,FinnGen_GO,Wald ratio,1,1,0,0
RPS6KA2,BBJ_Graves,Inverse variance weighted,5,4,1,1
RPS6KA2,BBJ_Graves,MR Egger,5,4,1,1
RPS6KA2,BBJ_Graves,Weighted median,5,4,1,1
RPS6KA2,BBJ_Graves,Weighted mode,5,4,1,1
RPS6KA2,UKB_hyperthyroid,Inverse variance weighted,5,5,1,0
RPS6KA2,UKB_hyperthyroid,MR Egger,5,5,1,0
RPS6KA2,UKB_hyperthyroid,Weighted median,5,5,1,0
RPS6KA2,UKB_hyperthyroid,Weighted mode,5,5,1,0
RPS6KA2,FinnGen_GO,Inverse variance weighted,5,5,1,0
RPS6KA2,FinnGen_GO,MR Egger,5,5,1,0
RPS6KA2,FinnGen_GO,Weighted median,5,5,1,0
RPS6KA2,FinnGen_GO,Weighted mode,5,5,1,0
RPS6KA4,BBJ_Graves,Wald ratio,4,1,1,3
RPS6KA4,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
RPS6KA4,UKB_hyperthyroid,MR Egger,4,3,1,1
RPS6KA4,UKB_hyperthyroid,Weighted median,4,3,1,1
RPS6KA4,UKB_hyperthyroid,Weighted mode,4,3,1,1
RPS6KA4,FinnGen_GO,Inverse variance weighted,4,3,1,1
RPS6KA4,FinnGen_GO,MR Egger,4,3,1,1
RPS6KA4,FinnGen_GO,Weighted median,4,3,1,1
RPS6KA4,FinnGen_GO,Weighted mode,4,3,1,1
RPS6KA5,BBJ_Graves,Wald ratio,3,1,1,2
RPS6KA5,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
RPS6KA5,UKB_hyperthyroid,MR Egger,3,3,1,0
RPS6KA5,UKB_hyperthyroid,Weighted median,3,3,1,0
RPS6KA5,UKB_hyperthyroid,Weighted mode,3,3,1,0
RPS6KA5,FinnGen_GO,Inverse variance weighted,3,3,1,0
RPS6KA5,FinnGen_GO,MR Egger,3,3,1,0
RPS6KA5,FinnGen_GO,Weighted median,3,3,1,0
RPS6KA5,FinnGen_GO,Weighted mode,3,3,1,0
RPS6KB1,BBJ_Graves,Wald ratio,1,1,0,0
RPS6KB1,UKB_hyperthyroid,Wald ratio,1,1,0,0
RPS6KB1,FinnGen_GO,Wald ratio,1,1,0,0
RPS6KB2,BBJ_Graves,Inverse variance weighted,3,2,1,1
RPS6KB2,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
RPS6KB2,UKB_hyperthyroid,MR Egger,3,3,1,0
RPS6KB2,UKB_hyperthyroid,Weighted median,3,3,1,0
RPS6KB2,UKB_hyperthyroid,Weighted mode,3,3,1,0
RPS6KB2,FinnGen_GO,Inverse variance weighted,3,3,1,0
RPS6KB2,FinnGen_GO,MR Egger,3,3,1,0
RPS6KB2,FinnGen_GO,Weighted median,3,3,1,0
RPS6KB2,FinnGen_GO,Weighted mode,3,3,1,0
RPS6KL1,BBJ_Graves,Wald ratio,1,1,0,0
RPS6KL1,UKB_hyperthyroid,Wald ratio,1,1,0,0
RPS6KL1,FinnGen_GO,Wald ratio,1,1,0,0
RRM1,BBJ_Graves,Inverse variance weighted,3,3,0,0
RRM1,BBJ_Graves,MR Egger,3,3,0,0
RRM1,BBJ_Graves,Weighted median,3,3,0,0
RRM1,BBJ_Graves,Weighted mode,3,3,0,0
RRM1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
RRM1,UKB_hyperthyroid,MR Egger,3,3,0,0
RRM1,UKB_hyperthyroid,Weighted median,3,3,0,0
RRM1,UKB_hyperthyroid,Weighted mode,3,3,0,0
RRM1,FinnGen_GO,Inverse variance weighted,3,3,0,0
RRM1,FinnGen_GO,MR Egger,3,3,0,0
RRM1,FinnGen_GO,Weighted median,3,3,0,0
RRM1,FinnGen_GO,Weighted mode,3,3,0,0
RRM2B,BBJ_Graves,Inverse variance weighted,2,2,1,0
RRM2B,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
RRM2B,FinnGen_GO,Inverse variance weighted,2,2,1,0
RSPO4,BBJ_Graves,Wald ratio,2,1,1,1
RSPO4,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
RSPO4,FinnGen_GO,Inverse variance weighted,2,2,1,0
RTN3,BBJ_Graves,Wald ratio,1,1,0,0
RTN3,UKB_hyperthyroid,Wald ratio,1,1,0,0
RTN3,FinnGen_GO,Wald ratio,1,1,0,0
RTN4,BBJ_Graves,Inverse variance weighted,3,3,0,0
RTN4,BBJ_Graves,MR Egger,3,3,0,0
RTN4,BBJ_Graves,Weighted median,3,3,0,0
RTN4,BBJ_Graves,Weighted mode,3,3,0,0
RTN4,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
RTN4,UKB_hyperthyroid,MR Egger,3,3,0,0
RTN4,UKB_hyperthyroid,Weighted median,3,3,0,0
RTN4,UKB_hyperthyroid,Weighted mode,3,3,0,0
RTN4,FinnGen_GO,Inverse variance weighted,3,3,0,0
RTN4,FinnGen_GO,MR Egger,3,3,0,0
RTN4,FinnGen_GO,Weighted median,3,3,0,0
RTN4,FinnGen_GO,Weighted mode,3,3,0,0
RTN4R,UKB_hyperthyroid,Wald ratio,1,1,0,0
RTN4R,FinnGen_GO,Wald ratio,1,1,0,0
RTN4RL1,UKB_hyperthyroid,Wald ratio,1,1,0,0
RTN4RL1,FinnGen_GO,Wald ratio,1,1,0,0
RXFP2,BBJ_Graves,Inverse variance weighted,2,2,0,0
RXFP2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
RXFP2,FinnGen_GO,Inverse variance weighted,2,2,0,0
RXRA,BBJ_Graves,Inverse variance weighted,2,2,0,0
RXRA,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
RXRA,FinnGen_GO,Inverse variance weighted,2,2,0,0
RYK,BBJ_Graves,Inverse variance weighted,3,2,1,1
RYK,UKB_hyperthyroid,Inverse variance weighted,3,2,1,1
RYK,FinnGen_GO,Inverse variance weighted,3,3,2,0
RYK,FinnGen_GO,MR Egger,3,3,2,0
RYK,FinnGen_GO,Weighted median,3,3,2,0
RYK,FinnGen_GO,Weighted mode,3,3,2,0
RYR1,BBJ_Graves,Inverse variance weighted,2,2,1,0
RYR1,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
RYR1,FinnGen_GO,Inverse variance weighted,2,2,1,0
RYR2,BBJ_Graves,Wald ratio,1,1,0,0
RYR2,UKB_hyperthyroid,Wald ratio,1,1,0,0
RYR2,FinnGen_GO,Wald ratio,1,1,0,0
S100A12,BBJ_Graves,Inverse variance weighted,5,2,1,3
S100A12,UKB_hyperthyroid,Inverse variance weighted,5,3,1,2
S100A12,UKB_hyperthyroid,MR Egger,5,3,1,2
S100A12,UKB_hyperthyroid,Weighted median,5,3,1,2
S100A12,UKB_hyperthyroid,Weighted mode,5,3,1,2
S100A12,FinnGen_GO,Inverse variance weighted,5,5,1,0
S100A12,FinnGen_GO,MR Egger,5,5,1,0
S100A12,FinnGen_GO,Weighted median,5,5,1,0
S100A12,FinnGen_GO,Weighted mode,5,5,1,0
S100A13,BBJ_Graves,Inverse variance weighted,2,2,0,0
S100A13,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
S100A13,FinnGen_GO,Inverse variance weighted,2,2,0,0
S100A8,BBJ_Graves,Inverse variance weighted,2,2,0,0
S100A8,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
S100A8,FinnGen_GO,Inverse variance weighted,2,2,0,0
S100A9,BBJ_Graves,Inverse variance weighted,2,2,0,0
S100A9,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
S100A9,FinnGen_GO,Inverse variance weighted,2,2,0,0
S100B,BBJ_Graves,Inverse variance weighted,4,4,0,0
S100B,BBJ_Graves,MR Egger,4,4,0,0
S100B,BBJ_Graves,Weighted median,4,4,0,0
S100B,BBJ_Graves,Weighted mode,4,4,0,0
S100B,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
S100B,UKB_hyperthyroid,MR Egger,4,4,0,0
S100B,UKB_hyperthyroid,Weighted median,4,4,0,0
S100B,UKB_hyperthyroid,Weighted mode,4,4,0,0
S100B,FinnGen_GO,Inverse variance weighted,4,4,0,0
S100B,FinnGen_GO,MR Egger,4,4,0,0
S100B,FinnGen_GO,Weighted median,4,4,0,0
S100B,FinnGen_GO,Weighted mode,4,4,0,0
S1PR1,BBJ_Graves,Wald ratio,1,1,0,0
S1PR1,UKB_hyperthyroid,Wald ratio,1,1,0,0
S1PR1,FinnGen_GO,Wald ratio,1,1,0,0
S1PR2,BBJ_Graves,Wald ratio,1,1,0,0
S1PR2,UKB_hyperthyroid,Wald ratio,1,1,0,0
S1PR2,FinnGen_GO,Wald ratio,1,1,0,0
S1PR3,BBJ_Graves,Wald ratio,2,1,0,1
S1PR3,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
S1PR3,FinnGen_GO,Inverse variance weighted,2,2,0,0
S1PR4,BBJ_Graves,Wald ratio,2,1,0,1
S1PR4,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
S1PR4,FinnGen_GO,Inverse variance weighted,2,2,0,0
S1PR5,BBJ_Graves,Inverse variance weighted,2,2,0,0
S1PR5,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
S1PR5,FinnGen_GO,Wald ratio,2,1,0,1
SAE1,BBJ_Graves,Wald ratio,2,1,0,1
SAE1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SAE1,FinnGen_GO,Inverse variance weighted,2,2,0,0
SAMD1,UKB_hyperthyroid,Wald ratio,1,1,0,0
SAMD1,FinnGen_GO,Wald ratio,1,1,0,0
SBK1,BBJ_Graves,Wald ratio,3,1,0,2
SBK1,UKB_hyperthyroid,Wald ratio,3,1,0,2
SBK1,FinnGen_GO,Inverse variance weighted,3,2,0,1
SCARB1,BBJ_Graves,Inverse variance weighted,3,3,0,0
SCARB1,BBJ_Graves,MR Egger,3,3,0,0
SCARB1,BBJ_Graves,Weighted median,3,3,0,0
SCARB1,BBJ_Graves,Weighted mode,3,3,0,0
SCARB1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
SCARB1,UKB_hyperthyroid,MR Egger,3,3,0,0
SCARB1,UKB_hyperthyroid,Weighted median,3,3,0,0
SCARB1,UKB_hyperthyroid,Weighted mode,3,3,0,0
SCARB1,FinnGen_GO,Inverse variance weighted,3,3,0,0
SCARB1,FinnGen_GO,MR Egger,3,3,0,0
SCARB1,FinnGen_GO,Weighted median,3,3,0,0
SCARB1,FinnGen_GO,Weighted mode,3,3,0,0
SCD,BBJ_Graves,Wald ratio,2,1,1,1
SCD,UKB_hyperthyroid,Wald ratio,2,1,1,1
SCD,FinnGen_GO,Inverse variance weighted,2,2,1,0
SCD5,BBJ_Graves,Inverse variance weighted,4,3,0,1
SCD5,BBJ_Graves,MR Egger,4,3,0,1
SCD5,BBJ_Graves,Weighted median,4,3,0,1
SCD5,BBJ_Graves,Weighted mode,4,3,0,1
SCD5,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
SCD5,UKB_hyperthyroid,MR Egger,4,4,0,0
SCD5,UKB_hyperthyroid,Weighted median,4,4,0,0
SCD5,UKB_hyperthyroid,Weighted mode,4,4,0,0
SCD5,FinnGen_GO,Inverse variance weighted,4,4,0,0
SCD5,FinnGen_GO,MR Egger,4,4,0,0
SCD5,FinnGen_GO,Weighted median,4,4,0,0
SCD5,FinnGen_GO,Weighted mode,4,4,0,0
SCG5,BBJ_Graves,Wald ratio,1,1,0,0
SCG5,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCG5,FinnGen_GO,Wald ratio,1,1,0,0
SCGB1C1,BBJ_Graves,Wald ratio,2,1,1,1
SCGB1C1,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
SCGB1C1,FinnGen_GO,Inverse variance weighted,2,2,1,0
SCGB3A1,BBJ_Graves,Inverse variance weighted,5,3,0,2
SCGB3A1,BBJ_Graves,MR Egger,5,3,0,2
SCGB3A1,BBJ_Graves,Weighted median,5,3,0,2
SCGB3A1,BBJ_Graves,Weighted mode,5,3,0,2
SCGB3A1,UKB_hyperthyroid,Inverse variance weighted,5,5,0,0
SCGB3A1,UKB_hyperthyroid,MR Egger,5,5,0,0
SCGB3A1,UKB_hyperthyroid,Weighted median,5,5,0,0
SCGB3A1,UKB_hyperthyroid,Weighted mode,5,5,0,0
SCGB3A1,FinnGen_GO,Inverse variance weighted,5,5,0,0
SCGB3A1,FinnGen_GO,MR Egger,5,5,0,0
SCGB3A1,FinnGen_GO,Weighted median,5,5,0,0
SCGB3A1,FinnGen_GO,Weighted mode,5,5,0,0
SCGB3A2,BBJ_Graves,Inverse variance weighted,5,4,2,1
SCGB3A2,BBJ_Graves,MR Egger,5,4,2,1
SCGB3A2,BBJ_Graves,Weighted median,5,4,2,1
SCGB3A2,BBJ_Graves,Weighted mode,5,4,2,1
SCGB3A2,UKB_hyperthyroid,Inverse variance weighted,5,5,3,0
SCGB3A2,UKB_hyperthyroid,MR Egger,5,5,3,0
SCGB3A2,UKB_hyperthyroid,Weighted median,5,5,3,0
SCGB3A2,UKB_hyperthyroid,Weighted mode,5,5,3,0
SCGB3A2,FinnGen_GO,Inverse variance weighted,5,5,3,0
SCGB3A2,FinnGen_GO,MR Egger,5,5,3,0
SCGB3A2,FinnGen_GO,Weighted median,5,5,3,0
SCGB3A2,FinnGen_GO,Weighted mode,5,5,3,0
SCN2B,BBJ_Graves,Wald ratio,1,1,0,0
SCN2B,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCN2B,FinnGen_GO,Wald ratio,1,1,0,0
SCN3A,BBJ_Graves,Wald ratio,1,1,0,0
SCN3A,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCN3A,FinnGen_GO,Wald ratio,1,1,0,0
SCN4A,BBJ_Graves,Wald ratio,1,1,0,0
SCN4A,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCN4A,FinnGen_GO,Wald ratio,1,1,0,0
SCN5A,BBJ_Graves,Wald ratio,2,1,0,1
SCN5A,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SCN5A,FinnGen_GO,Inverse variance weighted,2,2,0,0
SCN8A,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCN8A,FinnGen_GO,Wald ratio,1,1,0,0
SCN9A,BBJ_Graves,Inverse variance weighted,3,3,0,0
SCN9A,BBJ_Graves,MR Egger,3,3,0,0
SCN9A,BBJ_Graves,Weighted median,3,3,0,0
SCN9A,BBJ_Graves,Weighted mode,3,3,0,0
SCN9A,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
SCN9A,UKB_hyperthyroid,MR Egger,3,3,0,0
SCN9A,UKB_hyperthyroid,Weighted median,3,3,0,0
SCN9A,UKB_hyperthyroid,Weighted mode,3,3,0,0
SCN9A,FinnGen_GO,Inverse variance weighted,3,3,0,0
SCN9A,FinnGen_GO,MR Egger,3,3,0,0
SCN9A,FinnGen_GO,Weighted median,3,3,0,0
SCN9A,FinnGen_GO,Weighted mode,3,3,0,0
SCNN1A,BBJ_Graves,Inverse variance weighted,2,2,0,0
SCNN1A,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SCNN1A,FinnGen_GO,Inverse variance weighted,2,2,0,0
SCNN1D,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCNN1D,FinnGen_GO,Wald ratio,1,1,0,0
SCP2,BBJ_Graves,Inverse variance weighted,5,3,0,2
SCP2,BBJ_Graves,MR Egger,5,3,0,2
SCP2,BBJ_Graves,Weighted median,5,3,0,2
SCP2,BBJ_Graves,Weighted mode,5,3,0,2
SCP2,UKB_hyperthyroid,Inverse variance weighted,5,3,0,2
SCP2,UKB_hyperthyroid,MR Egger,5,3,0,2
SCP2,UKB_hyperthyroid,Weighted median,5,3,0,2
SCP2,UKB_hyperthyroid,Weighted mode,5,3,0,2
SCP2,FinnGen_GO,Inverse variance weighted,5,4,0,1
SCP2,FinnGen_GO,MR Egger,5,4,0,1
SCP2,FinnGen_GO,Weighted median,5,4,0,1
SCP2,FinnGen_GO,Weighted mode,5,4,0,1
SCPEP1,BBJ_Graves,Wald ratio,1,1,0,0
SCPEP1,UKB_hyperthyroid,Wald ratio,1,1,0,0
SCPEP1,FinnGen_GO,Wald ratio,1,1,0,0
SDC2,BBJ_Graves,Inverse variance weighted,2,2,0,0
SDC2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SDC2,FinnGen_GO,Inverse variance weighted,2,2,0,0
SDC4,BBJ_Graves,Wald ratio,1,1,0,0
SDC4,UKB_hyperthyroid,Wald ratio,1,1,0,0
SDC4,FinnGen_GO,Wald ratio,1,1,0,0
SDR42E1,BBJ_Graves,Wald ratio,2,1,0,1
SDR42E1,UKB_hyperthyroid,Wald ratio,2,1,0,1
SDR42E1,FinnGen_GO,Inverse variance weighted,2,2,0,0
SECTM1,BBJ_Graves,Wald ratio,2,1,0,1
SECTM1,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
SECTM1,FinnGen_GO,Inverse variance weighted,2,2,1,0
SELL,BBJ_Graves,Inverse variance weighted,6,5,0,1
SELL,BBJ_Graves,MR Egger,6,5,0,1
SELL,BBJ_Graves,Weighted median,6,5,0,1
SELL,BBJ_Graves,Weighted mode,6,5,0,1
SELL,UKB_hyperthyroid,Inverse variance weighted,6,5,0,1
SELL,UKB_hyperthyroid,MR Egger,6,5,0,1
SELL,UKB_hyperthyroid,Weighted median,6,5,0,1
SELL,UKB_hyperthyroid,Weighted mode,6,5,0,1
SELL,FinnGen_GO,Inverse variance weighted,6,5,0,1
SELL,FinnGen_GO,MR Egger,6,5,0,1
SELL,FinnGen_GO,Weighted median,6,5,0,1
SELL,FinnGen_GO,Weighted mode,6,5,0,1
SELP,BBJ_Graves,Inverse variance weighted,2,2,0,0
SELP,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SELP,FinnGen_GO,Inverse variance weighted,2,2,0,0
SELPLG,BBJ_Graves,Wald ratio,3,1,0,2
SELPLG,UKB_hyperthyroid,Wald ratio,3,1,0,2
SELPLG,FinnGen_GO,Inverse variance weighted,3,2,0,1
SEMA3A,BBJ_Graves,Wald ratio,3,1,0,2
SEMA3A,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
SEMA3A,UKB_hyperthyroid,MR Egger,3,3,0,0
SEMA3A,UKB_hyperthyroid,Weighted median,3,3,0,0
SEMA3A,UKB_hyperthyroid,Weighted mode,3,3,0,0
SEMA3A,FinnGen_GO,Inverse variance weighted,3,3,0,0
SEMA3A,FinnGen_GO,MR Egger,3,3,0,0
SEMA3A,FinnGen_GO,Weighted median,3,3,0,0
SEMA3A,FinnGen_GO,Weighted mode,3,3,0,0
SEMA3C,BBJ_Graves,Inverse variance weighted,2,2,0,0
SEMA3C,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SEMA3C,FinnGen_GO,Inverse variance weighted,2,2,0,0
SEMA4B,BBJ_Graves,Wald ratio,2,1,0,1
SEMA4B,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SEMA4B,FinnGen_GO,Inverse variance weighted,2,2,0,0
SEMA4D,BBJ_Graves,Inverse variance weighted,7,3,0,4
SEMA4D,BBJ_Graves,MR Egger,7,3,0,4
SEMA4D,BBJ_Graves,Weighted median,7,3,0,4
SEMA4D,BBJ_Graves,Weighted mode,7,3,0,4
SEMA4D,UKB_hyperthyroid,Inverse variance weighted,7,6,0,1
SEMA4D,UKB_hyperthyroid,MR Egger,7,6,0,1
SEMA4D,UKB_hyperthyroid,Weighted median,7,6,0,1
SEMA4D,UKB_hyperthyroid,Weighted mode,7,6,0,1
SEMA4D,FinnGen_GO,Inverse variance weighted,7,6,0,1
SEMA4D,FinnGen_GO,MR Egger,7,6,0,1
SEMA4D,FinnGen_GO,Weighted median,7,6,0,1
SEMA4D,FinnGen_GO,Weighted mode,7,6,0,1
SEMA6B,UKB_hyperthyroid,Wald ratio,1,1,0,0
SEMA6B,FinnGen_GO,Wald ratio,1,1,0,0
SEMG1,BBJ_Graves,Inverse variance weighted,2,2,0,0
SEMG1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SEMG1,FinnGen_GO,Inverse variance weighted,2,2,0,0
SENP6,BBJ_Graves,Inverse variance weighted,3,2,0,1
SENP6,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
SENP6,UKB_hyperthyroid,MR Egger,3,3,0,0
SENP6,UKB_hyperthyroid,Weighted median,3,3,0,0
SENP6,UKB_hyperthyroid,Weighted mode,3,3,0,0
SENP6,FinnGen_GO,Inverse variance weighted,3,3,0,0
SENP6,FinnGen_GO,MR Egger,3,3,0,0
SENP6,FinnGen_GO,Weighted median,3,3,0,0
SENP6,FinnGen_GO,Weighted mode,3,3,0,0
SENP7,BBJ_Graves,Inverse variance weighted,5,5,0,0
SENP7,BBJ_Graves,MR Egger,5,5,0,0
SENP7,BBJ_Graves,Weighted median,5,5,0,0
SENP7,BBJ_Graves,Weighted mode,5,5,0,0
SENP7,UKB_hyperthyroid,Inverse variance weighted,5,5,0,0
SENP7,UKB_hyperthyroid,MR Egger,5,5,0,0
SENP7,UKB_hyperthyroid,Weighted median,5,5,0,0
SENP7,UKB_hyperthyroid,Weighted mode,5,5,0,0
SENP7,FinnGen_GO,Inverse variance weighted,5,5,0,0
SENP7,FinnGen_GO,MR Egger,5,5,0,0
SENP7,FinnGen_GO,Weighted median,5,5,0,0
SENP7,FinnGen_GO,Weighted mode,5,5,0,0
SEPP1,BBJ_Graves,Wald ratio,1,1,0,0
SEPP1,UKB_hyperthyroid,Wald ratio,1,1,0,0
SEPP1,FinnGen_GO,Wald ratio,1,1,0,0
SERPINA1,BBJ_Graves,Inverse variance weighted,4,2,1,2
SERPINA1,UKB_hyperthyroid,Inverse variance weighted,4,4,1,0
SERPINA1,UKB_hyperthyroid,MR Egger,4,4,1,0
SERPINA1,UKB_hyperthyroid,Weighted median,4,4,1,0
SERPINA1,UKB_hyperthyroid,Weighted mode,4,4,1,0
SERPINA1,FinnGen_GO,Inverse variance weighted,4,4,1,0
SERPINA1,FinnGen_GO,MR Egger,4,4,1,0
SERPINA1,FinnGen_GO,Weighted median,4,4,1,0
SERPINA1,FinnGen_GO,Weighted mode,4,4,1,0
SERPINB1,BBJ_Graves,Inverse variance weighted,4,4,0,0
SERPINB1,BBJ_Graves,MR Egger,4,4,0,0
SERPINB1,BBJ_Graves,Weighted median,4,4,0,0
SERPINB1,BBJ_Graves,Weighted mode,4,4,0,0
SERPINB1,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
SERPINB1,UKB_hyperthyroid,MR Egger,4,4,0,0
SERPINB1,UKB_hyperthyroid,Weighted median,4,4,0,0
SERPINB1,UKB_hyperthyroid,Weighted mode,4,4,0,0
SERPINB1,FinnGen_GO,Inverse variance weighted,4,4,0,0
SERPINB1,FinnGen_GO,MR Egger,4,4,0,0
SERPINB1,FinnGen_GO,Weighted median,4,4,0,0
SERPINB1,FinnGen_GO,Weighted mode,4,4,0,0
SERPINB10,BBJ_Graves,Inverse variance weighted,4,3,0,1
SERPINB10,BBJ_Graves,MR Egger,4,3,0,1
SERPINB10,BBJ_Graves,Weighted median,4,3,0,1
SERPINB10,BBJ_Graves,Weighted mode,4,3,0,1
SERPINB10,UKB_hyperthyroid,Inverse variance weighted,4,3,0,1
SERPINB10,UKB_hyperthyroid,MR Egger,4,3,0,1
SERPINB10,UKB_hyperthyroid,Weighted median,4,3,0,1
SERPINB10,UKB_hyperthyroid,Weighted mode,4,3,0,1
SERPINB10,FinnGen_GO,Inverse variance weighted,4,4,0,0
SERPINB10,FinnGen_GO,MR Egger,4,4,0,0
SERPINB10,FinnGen_GO,Weighted median,4,4,0,0
SERPINB10,FinnGen_GO,Weighted mode,4,4,0,0
SERPINB2,BBJ_Graves,Inverse variance weighted,2,2,0,0
SERPINB2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
SERPINB2,FinnGen_GO,Inverse variance weighted,2,2,0,0
SERPINB6,BBJ_Graves,Inverse variance weighted,6,3,1,3
SERPINB6,BBJ_Graves,MR Egger,6,3,1,3
SERPINB6,BBJ_Graves,Weighted median,6,3,1,3
SERPINB6,BBJ_Graves,Weighted mode,6,3,1,3
SERPINB6,UKB_hyperthyroid,Inverse variance weighted,6,4,1,2
SERPINB6,UKB_hyperthyroid,MR Egger,6,4,1,2
SERPINB6,UKB_hyperthyroid,Weighted median,6,4,1,2
SERPINB6,UKB_hyperthyroid,Weighted mode,6,4,1,2
SERPINB6,FinnGen_GO,Inverse variance weighted,6,5,1,1
SERPINB6,FinnGen_GO,MR Egger,6,5,1,1
SERPINB6,FinnGen_GO,Weighted median,6,5,1,1
